0.0,1.5
246.737,-1.72655918381
246.737,-1.72655918381
246.838,-1.71769014272
246.937,-1.70797391371
247.037,-1.68524978378
247.137,-1.67721353878
247.237,-1.63997023756
247.337,-1.62599381534
247.438,-1.60659870234
247.537,-1.58474475687
247.637,-1.55562892827
247.744,-1.53617059101
247.837,-1.51286318085
247.937,-1.49944257736
248.037,-1.47800870375
248.137,-1.45464411649
248.237,-1.43592143059
248.337,-1.41980203715
248.437,-1.40594723008
248.539,-1.38775639101
248.637,-1.38558021459
248.737,-1.35572333769
248.837,-1.34714527564
248.937,-1.33135986328
249.037,-1.31958072836
249.138,-1.29792783477
249.237,-1.2862217643
249.337,-1.2616771568
249.437,-1.23998811028
249.537,-1.19056458907
249.637,-1.14266850732
249.737,-1.09727328474
249.837,-1.05488194119
249.938,-0.985285520554
250.037,-0.907065369866
250.139,-0.811024795879
250.237,-0.727542703802
250.337,-0.60611074621
250.437,-0.470105615529
250.538,-0.369430010969
250.639,-0.219667282971
250.737,-0.0983753854578
250.837,0.051300092177
250.937,0.0809580304406
251.037,0.273948680271
251.14,0.373814615336
251.237,0.47021437775
251.339,0.609655927528
251.437,0.671635687351
251.537,0.752329284495
251.637,0.822386763313
251.739,0.895378053188
251.839,0.941222033717
251.938,1.00940913504
252.038,1.07318621061
252.137,1.09361285784
252.237,1.18729106675
252.337,1.19559279626
252.437,1.24059466882
252.54,1.2972693931
252.639,1.33624313772
252.737,1.33343503015
252.837,1.33788227764
252.938,1.34447184341
253.037,1.34397474067
253.137,1.35276629573
253.243,1.35235468908
253.347,1.35210265897
253.437,1.34823600406
253.538,1.35415683822
253.644,1.3489793512
253.738,1.34174062176
253.84,1.34913681583
253.938,1.33225657723
254.037,1.31779392199
254.138,1.31036658991
254.241,1.293810839
254.338,1.26909203286
254.437,1.2633158551
254.537,1.24730308218
254.637,1.20678458972
254.744,1.19995281371
254.837,1.15500092235
254.937,1.12735918706
255.037,1.10856054317
255.138,1.05286116492
255.237,0.999807812951
255.337,0.981859480793
255.437,0.922106228092
255.537,0.873711743138
255.637,0.845147019083
255.737,0.783746199174
255.837,0.73518503796
255.938,0.663054336201
256.042,0.59504986893
256.144,0.556542271918
256.237,0.48205691576
256.337,0.45101229711
256.438,0.362596013329
256.537,0.31112307852
256.637,0.268414118073
256.737,0.216806400906
256.837,0.117242953994
256.938,0.0707852298563
257.037,0.0407442613081
257.138,-0.021811821244
257.238,-0.0468170751225
257.34,-0.092172221704
257.437,-0.145897204226
257.537,-0.151222933422
257.637,-0.193273132498
257.737,-0.206394824115
257.84,-0.240983659571
257.937,-0.251241098751
258.038,-0.275316769427
258.138,-0.294763294133
258.24,-0.304541349411
258.337,-0.31769156456
258.437,-0.330754366788
258.538,-0.338521784002
258.637,-0.345921169628
258.738,-0.361538626931
258.837,-0.370734312318
258.937,-0.380114566196
259.053,-0.382909124548
259.137,-0.392671780153
259.237,-0.397239565849
259.337,-0.402131275697
259.437,-0.401491154324
259.537,-0.411722627553
259.637,-0.414734786207
259.737,-0.41441728852
259.837,-0.411747769876
259.94,-0.419165448709
260.037,-0.413308382034
260.138,-0.410449190573
260.238,-0.408077846874
260.338,-0.405723690987
260.437,-0.404293038628
260.538,-0.404192946174
260.638,-0.392769228328
260.772,-0.395306099545
260.838,-0.380086801269
260.937,-0.372128356587
261.038,-0.359559004957
261.137,-0.362430073998
261.237,-0.348338387229
261.337,-0.338831186295
261.437,-0.338873223825
261.546,-0.32890262387
261.64,-0.307534943927
261.737,-0.300746906887
261.837,-0.294572938572
261.939,-0.27784371376
262.038,-0.268462311138
262.137,-0.248353448781
262.238,-0.247761152007
262.337,-0.245835716074
262.437,-0.225232297724
262.537,-0.209911086343
262.638,-0.203029903499
262.738,-0.180387616158
262.837,-0.172402674502
262.937,-0.159008329565
263.044,-0.156219482422
263.137,-0.134015148336
263.239,-0.124219916084
263.337,-0.113419229334
263.437,-0.0989498550242
263.538,-0.0859282992103
263.638,-0.0815896987915
263.747,-0.0603761239485
263.838,-0.057112455368
263.937,-0.041619495912
264.037,-0.0322735417973
264.137,-0.0190636027943
264.237,-0.0168348550797
264.338,-0.00447514924136
264.437,0.00900070233779
264.545,0.016733082858
264.637,0.0286027409814
264.737,0.0315501256423
264.838,0.044032627886
264.946,0.0508034554395
265.037,0.0601544813676
265.138,0.0612108382312
265.238,0.0662096630443
265.338,0.071250948039
265.437,0.0789246667515
265.537,0.0849107178775
265.637,0.0867465517738
265.737,0.0908423770558
265.837,0.0963936393911
265.937,0.103956320069
266.038,0.102007378231
266.137,0.102148857984
266.237,0.103714596141
266.337,0.105577219616
266.437,0.115288463506
266.537,0.105902119116
266.637,0.104388757186
266.737,0.102299603549
266.863,0.115195902911
266.937,0.104705084454
267.037,0.101076201959
267.137,0.0986250313846
267.238,0.101078835401
267.337,0.0960966565392
267.443,0.0942647890611
267.537,0.0912208015268
267.637,0.0877546397122
267.737,0.0818306099285
267.837,0.0768329230222
267.937,0.0767470923337
268.037,0.0775234482505
268.145,0.0756730599837
268.238,0.0621980103579
268.337,0.0658983317288
268.437,0.0560285069726
268.537,0.0556767203591
268.637,0.0582529306412
268.738,0.0522449450059
268.838,0.0456890192899
268.937,0.0388094945387
269.037,0.0335901758888
269.138,0.026551658457
269.237,0.026551658457
269.338,0.0205239924518
269.437,0.00578206235712
269.537,0.00957807627591
269.637,0.00393184748563
269.738,0.00195251811634
269.837,-0.00443452054804
269.937,-0.00790598175742
270.037,-0.0126841610128
270.137,-0.0223965969953
270.238,-0.0233627991243
270.339,-0.0267139239745
270.442,-0.037106199698
270.55,-0.0360671498559
270.638,-0.0389923399145
270.737,-0.0434690172022
270.837,-0.0429018194025
270.937,-0.0489262234081
271.037,-0.0539093992927
271.137,-0.0541214617816
271.237,-0.0540217703039
271.337,-0.0570805181157
271.437,-0.0602520270781
271.537,-0.0563197027553
271.637,-0.0633636713028
271.747,-0.0689401734959
271.837,-0.0711074634032
271.937,-0.0703684850173
272.039,-0.0699874812906
272.137,-0.0746374563737
272.237,-0.0730786757036
272.337,-0.0745401815935
272.437,-0.0737670876763
272.539,-0.0817022973841
272.637,-0.0825412706895
272.737,-0.0805616487156
272.837,-0.0765502886339
272.937,-0.0847828063098
273.037,-0.0812435583635
273.137,-0.0800427415154
273.237,-0.0779663324356
273.337,-0.0846752578562
273.444,-0.0801132267172
273.541,-0.0802668333054
273.637,-0.0783847245303
273.737,-0.0850545709783
273.837,-0.0806994004683
273.941,-0.0860939350995
274.038,-0.0817548144947
274.139,-0.0812961079858
274.237,-0.081824649464
274.338,-0.0813924399289
274.437,-0.0760385556654
274.537,-0.0764286192981
274.638,-0.0736740394072
274.737,-0.0688017498363
274.837,-0.0669119141319
274.937,-0.0702100558714
275.037,-0.0651123090224
275.137,-0.0603510033001
275.237,-0.0529278083281
275.337,-0.0612247423692
275.437,-0.0602350343357
275.537,-0.052497365258
275.638,-0.0511486963792
275.737,-0.0439979054711
275.839,-0.0420998660001
